SongNumber,SongID,AlbumID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,SongHotttnesss,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
2927,b'SOHOCSV12AB0183342',393765,51.16418,b'GERMANY',10.45415,b'089 Clique feat. Prophet',0.0,174.602,0.0,10,0.19,0.0,105.13,4,0.487,b'Visions Of Death',0
2928,b'SOYOZZK12A6D4F8CF9',40525,37.27188,b'California',-119.27023,b'Chris Eaton',0.0,289.07057,0.0,7,0.453,0.26586104921065007,100.771,4,0.309,b'All Or Nothing',1995
2929,b'SOCWMDC12A8C140446',224690,37.27188,b'Seattle WA',-119.27023,b'Ian Moore',0.0,151.09179,0.0,7,0.578,0.4051157216913865,95.072,4,0.0,b'Itsy Bitsy Spider',0
2930,b'SOGCPXG12AB0184F73',509391,,b'',,b'Palito Ortega',0.0,156.96934,0.0,0,0.693,0.6064913528454428,152.249,4,0.0,b'Coraz\xc3\xb3n Contento',2004
2931,b'SOPLMNH12A8C141B93',238650,,b'',,b'Rita Chiarelli',0.0,261.04118,0.0,7,0.906,0.0,90.637,1,0.591,b'Reginella',2006
2932,b'SOSUOOH12A8C133E91',242052,,b'',,b'The Clark Sisters',0.0,416.70485,0.0,3,0.362,0.2766606569696319,144.215,3,0.482,b'Trust In Him (Remastered Version)',0
2933,b'SOLRBCF12AB018A963',582985,,b'',,b'El Tiempo',0.0,200.04526,0.0,9,0.003,nan,191.964,4,0.447,b'La Coloreteada',0
2934,b'SOHVFEH12A8159E996',129890,,b'',,b'Olga Ta\xc3\xb1on',0.0,254.1971,0.0,10,0.645,0.0,120.01,4,0.04,b'Ojos Negros',2002
2935,b'SOJTAQZ12A8C1399A8',244189,,b'',,b'Madilu System',0.0,421.48526,0.0,2,0.633,nan,140.08,4,0.268,b'Autoroute',0
2936,b'SOQFSIQ12A8AE4645D',185940,,b'',,b'Chris Rodriguez',0.0,263.18322,0.0,7,0.682,nan,135.984,5,0.601,b'Saved (LP Version)',0
2937,b'SOIPZYI12A8C139CD9',162827,40.71455,b'New York',-74.00712,b'Helmet',0.0,212.16608,0.0,9,0.568,0.7335410557040547,141.165,3,1.0,b'Street Crab',1994
2938,b'SODWMWO12A6D4FB2C4',65398,39.95227,b'Philadelphia PA',-75.16237,b'James Darren',0.0,153.25995,0.0,6,0.396,nan,129.275,1,0.0,b'Conscience (Album Version)',0
2939,b'SOFTBKK12AB018816C',573742,,b'Kingston Jamaica',,b'Beenie Man',0.0,200.09751,0.0,11,0.591,nan,95.697,4,1.0,b'Million Gal',0
2940,b'SOEDYBF12AF72A3AFF',15756,,b'Old Town ME',,b'Patty Griffin',0.0,134.05995,0.0,10,0.105,0.5131064176602239,124.794,4,0.697,b'Flaming Red',1998
2941,b'SOJUAMH12AB0184EE1',335830,,b'Detroit MI',,b'The Winans',0.0,238.65424,0.0,0,0.049,0.5033812362063191,105.99,4,0.893,b'This Train',0
2942,b'SOKPXQU12AB0187ED6',757828,,b'',,b'Alexandre Desplat',0.0,128.62649,0.0,5,0.02,0.48397724617065346,91.954,4,0.466,b'Hidden Documents',2010
2943,b'SOZBFOF12A58839323',11857,64.55653,b'Norway',12.66538,b'Emperor',0.0,258.35057,0.0,4,0.016,0.6292127100645375,116.171,7,0.9,b'Al Svartr (The Oath)',0
2944,b'SOVVDVO12A8C14215D',309474,13.11199,b'St Michael Barbados ',-59.59895,b'Rihanna',0.0,237.87057,0.0,5,0.158,nan,99.989,1,1.0,b'We Ride',2006
2945,b'SOBUQFN12AB018DDCA',759941,,b'',,b"Head Horny's",0.0,392.56771,0.0,1,0.478,nan,148.14,4,0.34,b'Pray (Instrumental Version)',0
2946,b'SOOQJNQ12AB01879EB',816178,,b'',,b'Daan Junior',0.0,413.49179,0.0,11,0.018,0.30599288651581996,96.005,4,1.0,b'Tout moun sou do',0
2947,b'SOMOUQV12A6701CD7B',10172,41.88415,b'Chicago IL',-87.63241,b'The Smashing Pumpkins',0.0,249.62567,0.0,2,0.412,0.6684193693704693,152.999,4,1.0,b'Real Love',2000
2948,b'SOJTMTU12A81C208E7',553081,,b'',,b'Atman',0.0,394.86649,0.0,6,0.011,0.6195602893717185,125.374,5,0.711,b'Govinda',1997
2949,b'SOWCRYD12A6D4F6B70',30491,53.4796,b'Manchester England',-2.24881,b'Oceansize',0.0,249.93914,0.0,2,0.355,0.6388778755470905,118.049,4,0.759,b'New Pin (edit)',2005
2950,b'SOHWUWA12A8C1325AE',282026,,b'',,b'The Vaughan Brothers',0.0,222.64118,0.0,8,0.494,0.6542762633605924,141.602,4,0.0,b'Hillbillies From Outerspace',1990
2951,b'SOMEAJX12A6D4F6230',25051,,b'',,b'Small Faces',0.0,121.73016,0.0,9,0.711,0.5892077255762758,116.664,4,0.0,b"My Mind's Eye",1966
2952,b'SORTOLS12AB01816C5',513035,,b'East Flatbush Brooklyn NY',,b'Busta Rhymes',0.0,209.60608,0.0,7,0.522,0.4471357962861778,90.032,4,0.735,b"We Put It Down For Y'all (Explicit LP Version)",2000
2953,b'SOZAPRE12AB0182FFA',327658,,b'',,b'Esa Pakarinen',0.0,152.58077,0.0,0,0.708,nan,156.32,1,0.0,b'Vanhapoika-Severi',1990
2954,b'SOTTBUT12A8C13856B',154488,,b'',,b'Mariano Yanani',0.0,239.22893,0.0,11,0.822,nan,85.024,3,0.709,b'When We Dance',2005
2955,b'SOVTSXV12AB0181298',645240,49.38426,b'CANADA - Ontario',-84.75627,b'Nikki Fletcher / Tim Hughes / Various Artists',0.0,219.16689,0.0,10,0.716,0.26586104921065007,163.987,4,0.263,b'Catch Me',0
2956,b'SOUQYYT12A8C13BA09',628265,,b'Orange CA',,b'Thrice',0.0,169.63873,0.0,8,1.0,0.7353464564863851,114.179,1,0.0,b'Betrayal Is A Symptom',2002
2957,b'SORRNTH12AC960A43B',785985,,b'',,b'Black Tambourine',0.0,236.35546,0.0,10,0.698,0.5932516515310825,131.388,4,0.242,b'Dream Baby Dream',2010
2958,b'SOSYIBO12A8C137BEE',150802,50.82056,b'Ixelles Belgium',4.37967,b'Maurane',0.0,172.17261,0.0,2,0.831,0.0,130.993,5,0.731,b'Manies Manigances',1995
2959,b'SOSHVZY12AB017D82E',619860,,b'',,b'Ann Hampton Callaway',0.0,212.84526,0.0,7,0.566,0.0,98.501,7,0.893,b'Fallin in Love Again',0
2960,b'SOBMWXO12A8C132120',285737,,b'Duluth MN',,b'Bob Dylan',0.0,257.61914,0.0,4,0.368,0.7025515850048525,136.842,1,0.0,b'Simple Twist Of Fate',1975
2961,b'SOKRMOC12AC46885E3',688863,,b'',,b'Zagar feat. Underground Divas',0.0,311.90159,0.0,7,0.897,nan,130.002,4,0.026,b'Wings Of Love',0
2962,b'SOVGKBD12AAF3B4FFB',323408,,b'Englewood NJ',,b'Regina Belle',0.0,274.80771,0.0,0,0.416,nan,67.745,4,0.0,b'If I Ruled The World',2004
2963,b'SORMWFU12AB0185891',495943,31.55379,b'Monticello MS',-90.10785,b'Byther Smith',0.0,269.7922,0.0,0,0.706,0.5355752222974167,94.554,3,0.661,b'So Unhappy',2004
2964,b'SOTSZZK12AB0189F9D',584767,,b'',,b'Rudolph Valentino',0.0,184.73751,0.0,7,0.543,nan,101.621,5,0.937,b'Kashmiri Love Song',1992
2965,b'SOMXSEH12A8C1371EA',154936,,b'',,b'Dusminguet',0.0,199.13098,0.0,5,0.813,0.2884816426560289,196.188,4,1.0,b'San Cristobal',2001
2966,b'SOSQIQU12A8C143A53',522008,,b'',,b'Zeromancer',0.0,362.31791,0.0,2,0.674,0.6756968072898051,90.027,4,0.97,b'Ammonite',2009
2967,b'SOKKRTJ12AB0182F77',324688,,b'Vance MS',,b'Sunnyland Slim',0.0,147.77424,0.0,9,0.168,nan,150.867,5,0.86,b'I Got To Quit My Baby',0
2968,b'SOKCFEJ12AB017BE83',538812,40.71455,b'New York NY',-74.00712,b'Alan Silvestri',0.0,504.05832,0.0,8,0.087,0.3016817567316363,154.172,4,0.198,b'The Joes Mobilize',2009
2969,b'SOUIDWL12A8C13357A',237735,,b'Salvador BRAZIL',,b'Sylvia Patricia',0.0,259.34322,0.0,2,0.39,nan,144.073,4,0.0,b'Marca de Amor N\xc3\xa3o Sai',0
2970,b'SOMTZYN12A8AE471C0',237545,,b'',,b'Abysmal Dawn',0.0,250.3571,0.0,7,0.877,0.5382004517463866,125.086,1,0.0,b'Compulsory Resurrection',2008
2971,b'SOMRFYS12A8C13CCA4',114398,51.77045,b'Essex England',0.64255,b'Neil Innes',0.0,190.74567,0.0,7,1.0,nan,141.116,4,0.0,b'Lie Down And Be Counted (2007 Digital Remaster)',0
2972,b'SOVXNAP12A81C234AE',130556,,b'',,b'Siouxsie',0.0,234.55302,0.0,8,0.893,0.590240597582417,115.033,4,0.0,b'Into A Swan',2007
2973,b'SOJCHPN12A8C132491',142115,34.16788,b'Arizona',-111.9307,b'Chaotica',0.0,243.25179,0.0,4,0.497,nan,135.072,4,0.578,b'Lobotomy',0
2974,b'SOLQSUX12AF72AB397',747512,,b'Paw Paw WV',,b'Asleep At The Wheel',0.0,251.37587,0.0,0,0.335,0.2603382425674305,126.533,4,0.089,b'Big Balls And Cow Town',0
2975,b'SOPMOPR12A6D4FBC72',65220,,b'',,b'1. Futurologischer Congress',0.0,107.49342,0.0,0,0.929,nan,80.315,5,0.879,b'La Excursion',0
2976,b'SOLRRKL12A6D4F9A14',226854,34.14632,b'Glendale CA',-118.24802,b'Elvin Bishop',0.0,254.56281,0.0,7,0.817,0.4051157216913865,150.013,4,0.918,b'Party Til The Cows Come Home',2005
2977,b'SOBDARW12AB018BB05',769962,40.65507,b'Brooklyn NY',-73.94888,b'Marcus Miller',0.0,409.05098,0.0,0,0.517,nan,152.194,3,0.396,b'Your Amazing Grace (feat. Raul Mid\xc3\xb3n)',0
2978,b'SODGOXT12A8C1418DE',475523,38.59264,b'Webster Groves MO',-90.35591,b'Gordon Jenkins',0.0,190.48444,0.0,5,0.098,0.26586104921065007,66.988,4,0.819,b"Don't Cry_ Joe",0
2979,b'SORDNTC12A8C13FE63',221445,52.88356,b'UK - England - South East',-1.97406,b'Claire Hamill',0.0,123.71546,0.0,9,0.612,0.3347065490692206,178.725,1,0.0,b'To The Stars',0
2980,b'SONVUII12AB0183269',421999,,b'',,b'Lara & The Gumbo Lickers',0.0,232.85506,0.0,8,0.376,nan,93.425,7,0.987,b'The tears I cried',0
2981,b'SOFNOQK12AB01840FC',464781,45.80726,b'Zagreb Croatia',15.9676,b'Jinx',0.0,407.37914,0.0,6,0.007,0.0,89.345,5,1.0,b'Kutt Free (DJ Volume Remix)',0
2982,b'SOTCKKY12AB018A141',769648,,b'',,b'Blingtones',0.0,29.54404,0.0,6,0.208,nan,95.225,3,0.393,b'Sonnerie lalaleul\xc3\xa9 hi houuu',0
2983,b'SOQOTLQ12AB01868D0',726003,36.16778,b'Nashville TN.',-86.77836,b'Gloriana',0.0,153.33832,0.0,2,0.573,nan,143.601,1,0.0,b'Clementina Santaf\xc3\xa8',0
2984,b'SOXILUQ12A58A7C72A',615284,,b'Hamtramck MI',,b'Mitch Ryder',0.0,207.43791,0.0,9,0.674,0.4191258929591558,97.538,4,0.727,b'Jenny Take a Ride',2004
2985,b'SOBCOSW12A8C13D398',300163,,b'',,b'Los Manolos',0.0,218.38322,0.0,7,0.403,0.40044346624428967,118.595,4,0.664,b'Rumba De Barcelona',0
2986,b'SOBKWDJ12A8C13B2F3',102907,56.27609,b'Denmark',9.51695,b'Bombay Rockers',0.0,230.71302,0.0,4,0.282,nan,81.319,3,0.125,b'Wild Rose (Back 2 Basics Mix)',0
2987,b'SOFFKZS12AB017F194',542173,,b'Gainesville FL',,b'Tom Petty',0.0,236.17261,0.0,9,0.58,nan,129.122,4,0.0,b'A Higher Place (Album Version)',1994
2988,b'SOBAYLL12A8C138AF9',293755,,b'',,b'Montserrat Caball\xc3\xa9;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti',0.0,511.16363,0.0,8,0.662,nan,86.666,3,0.558,b'Sono andati? Fingevo di dormire',0
2989,b'SOPEGZN12AB0181B3D',339485,,b'',,b'Soul Mekanik',0.0,45.66159,0.0,5,0.194,nan,190.698,4,0.876,b'Get Your Head Stuck On Your Neck',0
2990,b'SOGVQGJ12AB017F169',546323,,b'',,b'Chase & Status',0.0,337.68444,0.0,4,0.409,0.39200877147130697,174.993,4,0.753,b'Ten Tonne',2005
2991,b'SOOJPRH12A8C141995',173863,37.77916,b'California - SF',-122.42005,b'Steel Rain',0.0,173.19138,0.0,3,0.043,nan,98.11,4,0.65,b'Loaded Like A Gun',0
2992,b'SOLEYHO12AB0188A85',555533,,b'',,b'Pucho & His Latin Soul Brothers',0.0,338.23302,0.0,8,0.262,nan,231.867,4,0.655,b'Got My Mojo Workin',0
2993,b'SOLZTXD12AB0189AEB',519747,34.05349,b'Los Angeles CA',-118.24532,b'The Pharcyde',0.0,11.59791,0.0,0,0.114,nan,38.233,4,0.0,b'Italian For Goodbye (skit)',2004
2994,b'SOFPXKK12AB01807D3',645036,43.57607,b'Le Cannet France',7.01815,b'Richard Galliano',0.0,197.17179,0.0,0,0.565,nan,230.992,4,0.282,b'Chorinho Pra Ele (Live)',0
2995,b'SOHVUPT12AB0180D45',436788,,b'',,b'The Cosmosamatics',0.0,338.36363,0.0,3,0.561,0.0,65.054,4,0.275,b'Serene',0
2996,b'SOOWWPQ12AB018E4B7',679314,,b'ORANGE California',,b'George Lopez',0.0,345.23383,0.0,4,0.604,nan,75.467,5,0.724,b'Only For The Young',2009
2997,b'SOXLVKX12A6310E1C9',133,,b'London',,b'Amy Winehouse',0.0,256.10404,0.0,10,0.312,nan,91.198,4,0.0,b'Stronger Than Me',2003
2998,b'SOZQKUN12A58A7BE4B',480173,18.11526,b'Jamaica',-77.27348,b'Jackie Edwards',0.0,256.62649,0.0,1,0.0,0.2259402731643149,161.796,4,0.0,b'So Jah Seh',2006
2999,b'SOKBJCQ12A6D4F9DCB',65820,,b'',,b'Azis',0.0,281.88689,0.0,0,0.422,0.40790171721807383,98.151,4,0.586,b'Anti Geroi',2006
3000,b'SOCOQUZ12AB0181A1E',347283,,b'Helsinki Finland',,b'Ensiferum',0.0,291.02975,0.0,7,0.448,0.6603443825872879,179.988,3,1.0,b"Warrior's Quest",1999
3001,b'SOXTQOC12A6D4F6C56',279813,34.05349,b'Los Angeles CA',-118.24532,b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack',0.0,334.78485,0.0,1,0.601,0.5786581877569713,95.816,4,1.0,b'The Hustle',1995
3002,b'SOFDXJM12A58A75955',64547,,b'',,b'Michael Card',0.0,182.72608,0.0,6,0.728,nan,115.258,1,1.0,b'Joy In The Journey (The Final Word Album Version)',0
3003,b'SOXKVHN12AB0184051',639500,,b'Kingston Jamaica',,b'Gregory Isaacs',0.0,221.83138,0.0,3,0.838,nan,160.011,3,0.773,b'Lady Of Your Calibre',0
3004,b'SOIOEMI12AB0182C50',654066,,b'',,b'Les Hou-Lops',0.0,122.69669,0.0,2,0.278,nan,103.29,4,0.787,b"T'as 16 ans demain",0
3005,b'SOZLDXZ12A8C1427BE',377447,46.71067,b'FRANCE',1.71819,b'Leila Chicot',0.0,293.27628,0.0,2,0.24,0.24994454633133426,90.008,4,0.647,b'Medley Le\xc3\xafla Chico',0
3006,b'SODYVBO12AB017C3A5',619435,34.05349,b'Los Angeles CA',-118.24532,b'Bobby Hutcherson',0.0,352.57424,0.0,9,0.123,nan,95.633,1,0.0,b'Recorda-Me',0
3007,b'SOCTPFZ12AAF3B45AE',323381,,b'',,b'Coph Nia',0.0,658.02404,0.0,5,0.136,nan,116.819,3,0.686,b'Doppelg\xc3\xa4nger [Qliphothic Phantasmagoria]',2000
3008,b'SOFGVWR12A8C141D19',748222,40.99471,b'Pennsylvania',-77.60454,b'John Davis & Emma Doyle',0.0,135.52281,0.0,0,0.568,0.0,169.878,4,0.179,b'Rudolph The Red-Nosed Reindeer',0
3009,b'SOXXFEW12AB017F2A8',386702,,b'',,b'Maurice Larcange',0.0,215.37914,0.0,1,0.771,nan,133.553,4,0.22,b"Un Peu D'Amour Et D'Amiti\xc3\xa9",0
3010,b'SOLUIMX12AB0189599',658324,33.99604,b'Chino Hills CA',-117.75801,b'A Static Lullaby',0.0,213.49832,0.0,2,0.819,0.5902527150384457,202.233,4,0.078,b'Rattlesnake!',2008
3011,b'SOPDILX12AF72AA3C2',708200,,b'Texas',,b'Tabu feat. Mitzib',0.0,474.61832,0.0,11,0.727,nan,127.887,4,0.403,b"Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)",0
3012,b'SOWETWO12A6D4FA5F3',48411,,b'Manchester England',,b'Oasis',0.0,301.92281,0.0,0,0.236,nan,136.948,4,0.461,b'Morning Glory',0
3013,b'SOMYOQU12A8C13C2B4',212353,35.14968,b'Memphis TN',-90.04892,b'Nights Like These',0.0,305.89342,0.0,5,0.283,0.3347065490692206,124.872,1,0.93,b'Ghost Town Rituals (Album Version)',2006
3014,b'SODLRRT12AB0189535',463518,27.94017,b'Brandon',-82.32547,b'John Wesley_ John Wesley',0.0,351.08526,0.0,7,0.691,0.4287022625232594,133.405,5,0.813,b'Disappeared',0
3015,b'SORZLRP12AB017D68D',588630,,b'',,b'Jauida',0.0,269.76608,0.0,7,0.0,0.0,101.01,4,0.681,b"I don't Want to Be Alone Tonight",0
3016,b'SOADEBB12A8C1345D9',252341,40.71455,b'New York',-74.00712,b'Stew',0.0,179.9571,0.0,7,0.926,nan,100.621,1,0.0,b'Tomorrow Gone',2003
3017,b'SOXZUAY12A58A7B63C',557522,52.88356,b'UK - England - South East',-1.97406,b'Claire Hamill',0.0,205.42649,0.0,9,0.789,nan,101.662,4,0.618,b"If You'd Only Talk To Me (Bonus Track)",0
3018,b'SOCMIYJ12A8C1384E3',156712,,b'',,b'Los Originales De San Juan',0.0,263.6273,0.0,5,0.762,nan,179.502,3,0.685,b'Librado Maldonado',0
3019,b'SOVIRCP12AB01891FE',756949,31.1689,b'Texas',-100.07715,b'Selena',0.0,388.51873,0.0,9,0.392,0.0,106.438,1,0.509,b'Ven Conmigo/Perdoname (Live)',0
3020,b'SOKMFTY12AB0183216',555552,,b'Gainesville FL',,b'Sister Hazel',0.0,195.36934,0.0,5,0.809,0.6030301447935913,140.259,4,0.019,b'Walls And Cannonballs (Album)',2010
3021,b'SOTKKSP12A6BD53D32',72103,,b'Hav\xc3\xad\xc5\x99ov \xc4\x8cesk\xc3\xa1 republika',,b'Krystof',0.0,262.55628,0.0,2,0.41,0.4574471670851005,93.015,4,0.901,b'Prvni vesela',2006
3022,b'SOSOQET12AB0181A68',484857,35.21962,b'North Carolina',-80.01955,b'Precious Bryant',0.0,193.72363,0.0,4,0.489,0.24152448241652583,91.538,4,1.0,b'Dark Angel',2005
3023,b'SONUYNP12C41E0741F',22096,35.472,b'Oklahoma City OK',-97.52033,b'J.J. Cale',0.0,202.94485,0.0,6,0.407,nan,133.398,1,0.0,b'Trouble In The City',1983
3024,b'SORCBRS12A8C138350',151246,,b'Houston TX',,b'Brooke Valentine',0.0,261.53751,0.0,1,0.826,0.21508031850922793,111.936,4,0.955,b'Taste Of Dis (Explicit Version)',2005
3025,b'SOXTTCW12A8C1331EF',286870,,b'',,b'John Frizzell',0.0,133.19791,0.0,10,0.028,nan,210.898,4,0.31,b'No Unexpected Guests',2002
3026,b'SOCOICY12A8C140D18',315023,36.16778,b'Nashville Tennessee',-86.77836,b'Kings Of Leon',0.0,466.65098,0.0,9,0.0,nan,114.73,4,0.572,b'Knocked Up',2007
3027,b'SOGJYZW12A8C134DBD',150242,34.05349,b'Los Angeles CA',-118.24532,b'Black Flag',0.0,1030.19057,0.0,0,0.587,0.4994458348006321,70.649,5,0.99,b'Crass Commercialism',1982
3028,b'SOFDHHB12AB0187788',814253,,b'Chicago IL',,b'Kid Sister',0.0,277.2371,0.0,11,0.151,0.573019827988094,140.026,4,0.085,b'Daydreaming [Jakwob Remix]',2009
3029,b'SOIHMBZ12AC4688FD5',743543,,b'',,b'Sizzla',0.0,203.96363,0.0,7,0.352,nan,190.01,4,1.0,b'Too much informa',2005
3030,b'SOOUWXD12AB0181D16',540711,,b'',,b'David Mingyue Liang',0.0,757.99465,0.0,2,0.221,0.0,163.67,4,0.493,b'Youlan_ Lonely Orchid (solo guqin)',0
3031,b'SOONDHS12A58A7CADA',555131,43.64856,b'Toronto Ontario Canada',-79.38533,b'Pursuit Of Happiness',0.0,196.49261,0.0,7,0.524,0.0,127.298,4,0.0,b'Forbidden Fruit',0
3032,b'SOQZWXR12AB017FDE3',627807,40.65507,b'Brooklyn NY',-73.94888,b'Marcus Miller',0.0,280.13669,0.0,0,1.0,0.5033812362063191,125.147,4,0.898,b'Let Me Show You [I Just Want To Make You Smile]',1983
3033,b'SOPDAMI12A58A782EA',23176,51.50632,b'London England',-0.12714,b'Public Image Ltd',0.0,492.30322,0.0,9,0.674,0.6392484891503506,193.56,4,0.357,b'Ease',1985
3034,b'SOOCMUD12AC4686532',735109,,b'',,b'Mons Leidvin Takle',0.0,120.92036,0.0,7,0.867,nan,147.576,1,0.0,b'Dansende Foran Speilet',0
3035,b'SOTNQRU12A8C131FEF',284078,,b'',,b'Beatnuts',0.0,170.52689,0.0,6,0.436,nan,87.634,4,0.775,b'Monster For Music',0
3036,b'SOAFUDP12A6D4F7211',29321,,b'',,b'Terry Snyder',0.0,340.11383,0.0,10,0.394,0.52549711888017,112.097,4,0.11,b'Deep Night/Softly As In A Morning Sunrise (Medley)',0
3037,b'SORZHIP12A8C13EEB8',216087,,b'Chicago',,b'Rise Against',0.0,260.8322,0.0,11,0.156,nan,122.006,4,0.695,b'Everchanging',2001
3038,b'SOGXQRO12A8AE47D50',350343,,b'United States',,b'Ayo',0.0,212.71465,0.0,0,0.713,0.0,128.689,4,0.433,b'Complain',2006
3039,b'SOWEMDM12AC3DFA56B',594771,51.48126,b'Cardiff Wales',-3.18067,b'Helen Love',0.0,81.97179,0.0,2,0.007,0.2998774882739778,100.76,4,0.905,b'So Hot',1994
3040,b'SOSLSTE12AB0180800',645036,43.57607,b'Le Cannet France',7.01815,b'Richard Galliano',0.0,309.65506,0.0,0,0.047,0.26695518627553855,111.663,4,0.543,b"L'insidieuse (Live)",0
3041,b'SORRZGD12A6310DBC3',1818,,b'',,b'Gwen Stefani',0.0,290.55955,0.0,1,0.212,0.6846130855406626,113.995,4,0.654,b'Harajuku Girls',2004
3042,b'SONSKXP12A8C13A2C9',92936,8.4177,b'Panama',-80.11278,b'Danilo Perez',0.0,197.19791,0.0,7,0.525,0.2538347361322313,159.233,1,0.039,b'Native Soul',2003
3043,b'SOGDBUF12A8C140FAA',559989,,b'',,b'40 Grit',0.0,75.67628,0.0,11,0.154,0.42744657148843085,186.882,3,0.734,b'Intro',2003
3044,b'SONWXQJ12A8C134D94',282914,40.79086,b'New York NY [Manhattan]',-73.96644,b'Sophie B. Hawkins',0.0,305.162,0.0,9,0.582,0.5996603576264808,105.003,4,0.669,b'The Ballad Of Sleeping Beauty',1994
3045,b'SOLYIBD12A8C135045',288454,,b'',,b'Wilks',0.0,261.51138,0.0,10,0.237,nan,88.973,4,1.0,b'Music is what we love',0
3046,b'SOSWKAV12AB018FC91',772527,,b'',,b'Luna Orbit Project',0.0,335.51628,0.0,5,0.486,nan,139.993,4,0.0,b'Midnight Star',0
3047,b'SODREIN12A58A7F2E5',56617,32.74863,b'Fort Worth TX',-97.32925,b'King Curtis',0.0,326.00771,0.0,0,0.392,0.6624931608196217,100.415,4,0.7,b'A Whiter Shade Of Pale (Live @ Fillmore West)',0
3048,b'SOWQTQZ12A58A7B63E',186934,41.88415,b'Chicago IL',-87.63241,b'Lupe Fiasco',0.0,279.97995,0.0,7,0.476,0.8888135378942498,110.218,4,1.0,b'Streets On Fire (Explicit Album Version)',0
3049,b'SOUPIRU12A6D4FA1E1',272703,,b'',,b'Line Renaud',0.0,152.92036,0.0,1,0.691,nan,124.75,3,0.758,b'Der Kleine Dompfaff',0
3050,b'SODAUVL12A8C13D184',219272,,b'Hamilton Ohio',,b'Steve Morse',0.0,363.85914,0.0,4,0.311,0.6406840303493887,90.199,1,1.0,b'Prognosis',2000
3051,b'SOFCHDR12AB01866EF',560818,-13.442,b'Noci (BA)',-41.9952,b'Bitter End',0.0,282.43546,0.0,10,0.532,0.3347065490692206,111.032,3,0.863,b'Living Hell',0
3052,b'SOINLJW12A8C13314C',190811,,b'',,b'Marc Shaiman',0.0,149.86404,0.0,4,0.151,nan,134.566,4,0.915,b'City Slickers',2008
3053,b'SOLCIZY12A6D4F6A61',24765,29.42449,b'SAN ANTONIO Texas',-98.49462,b'Emilio',0.0,165.22404,0.0,10,0.653,nan,205.333,4,0.261,b'Mira Nina',0
3054,b'SOKTTZL12A67ADC7CD',734716,64.95014,b'H\xef\xbf\xbdenlinna Finland',26.06739,b'Turisas',0.0,146.59873,0.0,0,0.146,0.6538155609750993,160.009,4,0.485,b'Sahti Waari',2004
3055,b'SOWMUXA12AB01840EC',346332,,b'',,b'Jane Winther',0.0,145.68444,0.0,8,0.527,nan,27.163,1,0.0,b'The Lords Prayer',0
3056,b'SOHGDHJ12A8C13F54D',174635,30.33138,b'Jacksonville FL',-81.6558,b'Blind Blake',0.0,186.90567,0.0,0,0.559,nan,86.997,1,0.0,b"Blake's Worried Blues",0
3057,b'SOQXUJL12A6D4FA238',52709,,b'',,b'Kasia Stankiewicz',0.0,304.06485,0.0,0,0.613,nan,134.051,4,0.112,b'Zolte Slonie',2006
3058,b'SOLTRLC12A8C13E710',114406,,b'',,b'Headliners',0.0,169.56036,0.0,4,0.373,0.0,88.001,3,1.0,b'Negativ Song',2006
3059,b'SODPTKR12AAFF43568',384736,35.36302,b'Rosemark TN',-89.77895,b'Bobby Bland',0.0,181.49832,0.0,2,0.592,0.0,105.927,3,1.0,b'Drifting From Town To Town',2006
3060,b'SOIKLHC12A6D4FA158',34130,,b'',,b'Nana Caymmi',0.0,216.86812,0.0,11,0.611,0.26586104921065007,179.575,1,0.0,b'Solamente Una Vez',0
3061,b'SOWXYMX12AB017F190',542178,41.18466,b'Bridgeport CT',-73.19907,b'Emilia',0.0,174.81098,0.0,7,0.351,0.5692756506754788,86.62,4,0.477,b"You're My World",0
3062,b'SOUSQZF12A8C13BBB9',303880,-19.59634,b'ES',-40.77105,b'C\xc3\xb3mplices',0.0,307.56526,0.0,0,0.164,0.5654510121736983,100.051,4,0.95,b'Ojos Gitanos',1991
3063,b'SOZDUEQ12A8C14440E',428735,,b'',,b'Ch\xc3\xa9co Feliciano And Joe King',0.0,273.65832,0.0,5,0.494,0.319565986882865,87.976,7,0.409,b'Nina Nina',2006
3064,b'SOAIGUM12A6D4F6FCB',34575,40.71455,b'New York NY',-74.00712,b'The Rascals',0.0,223.89506,0.0,2,0.828,0.4050520032178189,113.058,1,0.0,b'Nubia (LP Version)',0
3065,b'SOSOMQZ12AB0180900',537517,42.2306,b'Lanciano Italy',14.39059,b'Creedence Clearwater Revived',0.0,257.59302,0.0,0,0.575,0.23957751093749546,121.232,4,0.47,b'Have You Ever Seen The Rain',0
3066,b'SONPXHA12AB017D876',436788,,b'',,b'The Cosmosamatics',0.0,515.97016,0.0,8,0.334,nan,61.487,5,0.92,b'12 Seasons of Love',0
3067,b'SOARVHI12AB018C588',662089,,b'',,b'Rodney O & Joe Cooley',0.0,217.41669,0.0,1,0.329,0.45193455272289035,107.185,4,1.0,b"U Don't Hear Me Tho' (Street Mix)",1993
